"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FBgn0026239",18.6244382130041,-0.154799645994757,0.385795774091064,-0.401247645491881,0.688237805121401,0.814997099076685
"FBgn0038672",35.9401010482334,0.359778211953671,0.279986592611258,1.28498371510667,0.19879797479415,0.357138300415307
"FBgn0038673",41.5990372795824,-0.185539994870626,0.253468774203538,-0.732003361966928,0.464166515759944,0.640488079201519
"FBgn0260779",82.9076912005677,0.3839810498053,0.182081729462629,2.10883898641851,0.034958482158552,0.0948369577602241
"FBgn0027785",300.870808277013,0.0189591595505193,0.0982683854715369,0.192932441695714,0.847011877522925,0.917343662821116
"FBgn0015781",55.9102561884293,0.15411688119352,0.222259601267895,0.693409329965271,0.48805270879397,0.66250054734458
"FBgn0027784",34.3503751208535,-0.0829426577739935,0.280414990272414,-0.295785391834501,0.767393979723678,0.86704778579977
"FBgn0038675",64.0181168316544,-0.309351269263069,0.206696230999871,-1.49664688014201,0.134485164944368,0.269229739134978
"FBgn0004876",336.498664063711,0.126104796718227,0.0953440581371871,1.32262879493528,0.185958853525843,0.340385757335664
"FBgn0038678",59.8902831568635,-0.551463426910865,0.212895262737534,-2.59030388849343,0.00958912407974712,0.0335088919862255
"FBgn0016120",634.20440559218,-0.375826522163738,0.0729215679539083,-5.15384587453313,2.55197713976311e-07,2.64480940376305e-06
"FBgn0038679",26.508851653929,0.477998729897415,0.330126434710372,1.44792624776254,0.147637678014482,0.28694160801905
"FBgn0038680",279.474123288848,0.20012254367526,0.100802058780597,1.98530214656469,0.0471108653686664,0.120133533486613
"FBgn0038681",75.1839570757249,-0.104662987498546,0.19110791928177,-0.547664313922181,0.583922419933031,0.738929869502433
"FBgn0261285",115.595029103565,-0.138985544559927,0.153319711570408,-0.906507996501818,0.364667034310858,0.549688767716556
"FBgn0038683",183.252014894564,-0.121098076456151,0.122381951127442,-0.989509280907331,0.322414031305945,0.503888621207988
"FBgn0038682",11.1017282146768,0.164338750698522,0.491127576464766,0.334615196893371,0.737915379685597,0.847605795020582
"FBgn0259704",62.5334364874971,-0.11795723198072,0.207391433176959,-0.568766174059232,0.569514832965772,0.727413764972833
"FBgn0259705",26.2851783686549,0.145670400999744,0.317240121133583,0.459180259039195,0.646104725528795,0.786915478787375
"FBgn0010768",73.9584019978798,-0.612335980088982,0.192956361234089,-3.17344282496141,0.00150642568815865,0.00688313372608337
"FBgn0038686",109.738054578822,-0.117084425317047,0.157543204138885,-0.743189310875187,0.457367073954436,0.634237791998279
"FBgn0260992",347.257700594878,-0.439815061405956,0.0935788123413948,-4.69994275842506,2.60234424358896e-06,2.29442122932934e-05
"FBgn0038692",51.4277274440449,0.214430609952263,0.229290611059897,0.935191410416051,0.349689664388185,0.533829672574104
"FBgn0038693",17.1707963526817,-0.514254126807441,0.398815298533099,-1.28945436320759,0.197240172325531,0.354652463584399
"FBgn0086613",333.524534843318,-0.213464758695853,0.0956664542883831,-2.23134389461505,0.0256583581965958,0.0745333755690798
"FBgn0038704",178.917767283352,0.035342489895456,0.124430340611304,0.284034341799794,0.776384063013217,0.873943324727459
"FBgn0038705",16.8030655354282,0.93788996552893,0.417637257191941,2.24570473389994,0.0247229267644627,0.0725412208981509
"FBgn0260003",984.048899087179,-0.0219503350183034,0.0579352187353108,-0.378877226969456,0.704779035929471,0.825708707632253
"FBgn0038720",72.1623705290405,0.7485063556206,0.198221703223647,3.77610697238377,0.000159298598981367,0.000951730527631274
"FBgn0038721",242.923924182621,0.0464891741891468,0.107083077899893,0.434141183657489,0.664185920674946,0.799157123832972
"FBgn0026753",490.181383067308,0.0365203235280229,0.0820545691196603,0.445073612838857,0.656266557273303,0.794056357610778
"FBgn0038722",129.508993049804,-0.162794434758102,0.145166041255324,-1.12143606969189,0.262102289884964,0.434842004113785
"FBgn0038723",171.34743264988,0.0629852474634965,0.131419087140519,0.47927016412882,0.631746444683814,0.77553868209326
"FBgn0051219",546.352413663407,0.99645438158069,0.077978845445195,12.7785218656644,2.16138185455023e-37,1.82586502015202e-35
"FBgn0051216",444.98187777772,0.579851759504185,0.0826887105112035,7.01246586044682,2.34154008464001e-12,4.56066721579348e-11
"FBgn0014135",38.3728085562624,-0.639288718085095,0.265729000895198,-2.40579205104236,0.0161374475259515,0.0512406277430234
"FBgn0038735",119.020502178102,0.334864791720101,0.150949062482848,2.21839596889282,0.0265278457432392,0.0765692488377565
"FBgn0038736",545.331666566817,-0.0485719683300797,0.0758094664984505,-0.640711121889672,0.521710386830298,0.690387242317326
"FBgn0038737",40.6445482150209,0.199613523436136,0.260004115266704,0.767732169282703,0.442646320167263,0.621175490827731
"FBgn0038738",736.604540293426,-0.115832716344887,0.0659400893215842,-1.75663572094937,0.0789799202786211,0.179533517153999
"FBgn0038739",76.106180256659,0.530267220929267,0.201181492453155,2.63576541988692,0.008394774365764,0.0299254346257485
"FBgn0038741",48.9766797720229,0.0259720768314848,0.234516662862634,0.110747255715035,0.911816771792597,0.954517124938504
"FBgn0038742",236.733385914082,-0.070681752698033,0.109072158356131,-0.648027450481454,0.516967195914386,0.686888646391773
"FBgn0014006",424.219955382502,0.09594001015316,0.0853370801940113,1.12424762992879,0.260907988502666,0.433516151084372
"FBgn0038745",407.555355065482,-0.504234841744862,0.0882676145959356,-5.71256903285659,1.11283249721616e-08,1.40116604718811e-07
"FBgn0038746",219.961085648669,-0.312407579592551,0.112831582586019,-2.76879551303273,0.00562639358462592,0.0212231305256009
"FBgn0038747",518.870040449053,-0.294867602470424,0.0773201488347618,-3.81359331188789,0.000136960779821406,0.000833350138528068
"FBgn0038755",63.3949291445555,0.279822248289469,0.205514641944983,1.36156842958361,0.173334124187698,0.323056031868554
"FBgn0038760",120.628167548642,-0.074992232168424,0.154960319785806,-0.483944743222538,0.628425085128915,0.77361104641156
"FBgn0038763",195.606018801172,0.0894464902248086,0.119098228450216,0.751031240252226,0.452633854903777,0.629964513320224
"FBgn0243511",336.144008980437,0.0133920944673934,0.093138616317116,0.143786701981875,0.885668904032204,0.939052041417682
"FBgn0038765",24.589364731887,0.664664903927577,0.340835909842551,1.95010233585604,0.0511639229097164,0.128041991022766
"FBgn0038766",20.2613795619935,0.501208604266462,0.395858761948124,1.26612987369506,0.205466588832401,0.366040894523637
"FBgn0038767",74.3447534873468,-0.00604430823575123,0.1905621694742,-0.0317183009221017,0.974696700203857,0.987335684185865
"FBgn0038768",226.307414181684,-0.53502580914573,0.115853875059993,-4.61810887955776,3.87253059066804e-06,3.30210501657316e-05
"FBgn0038769",70.019359685195,-0.305671835684986,0.199816613829739,-1.52976186427344,0.126075684350491,0.256781566247917
"FBgn0038771",422.549848274667,-0.168090556171707,0.0842675889930877,-1.99472369128177,0.0460730240045198,0.117900852198956
"FBgn0038772",102.169927764287,0.0196950795039036,0.167467300055889,0.11760552356986,0.906380228147084,0.950743915317436
"FBgn0038780",306.498726491419,-0.719661910221724,0.0981160654136677,-7.33480197343374,2.22049562166439e-13,4.87368600948392e-12
"FBgn0028386",1477.50683569883,-0.603239496165336,0.0530742339664969,-11.3659576612284,6.17831438168742e-30,3.84497152435254e-28
"FBgn0261550",2379.7789057685,-0.312345013751819,0.0419852359037565,-7.4394011854027,1.01142723945764e-13,2.28910245939557e-12
"FBgn0038787",1253.7227017023,-0.100499158658514,0.0577056596749824,-1.74158235473885,0.0815815511662743,0.183987539380643
"FBgn0038788",157.217977586848,-0.305693099241939,0.135806003510506,-2.25095423869307,0.0243884358927302,0.0717626515839146
"FBgn0016917",1597.50914845639,-0.113259661455941,0.0484894479884574,-2.33575893631335,0.0195038089001841,0.0594857983458595
"FBgn0067783",17.9794665638994,-0.358483657398593,0.394749023185204,-0.908130574981571,0.363809238316949,0.548778015606439
"FBgn0043457",48.6082624191126,-0.571056080087543,0.237766322704509,-2.40175342576686,0.0163167026097077,0.0517193911254478
"FBgn0038803",118.621491905325,0.173073205517407,0.15143428077521,1.14289317208379,0.253082947790328,0.423944573598509
"FBgn0038804",34.7697342004968,0.778997045133527,0.281539245705488,2.76692168859619,0.00565883467301167,0.0213344234039594
"FBgn0038805",212.17789565078,0.657474663413811,0.116717559139499,5.63303986359077,1.77060509967687e-08,2.16921518535454e-07
"FBgn0038806",61.7821761936828,-0.236442436133154,0.214927131011799,-1.10010511478969,0.271286325568985,0.445803020868282
"FBgn0023212",363.927462257907,-0.36648037195952,0.0900769606954223,-4.06852506046137,4.73116732342416e-05,0.000321834556223563
"FBgn0038808",89.6717722254281,-0.0118467571248985,0.17346141490576,-0.068296209455773,0.945549841501688,0.972454643050646
"FBgn0054008",10.9645609185352,0.0626934281399443,0.500900140194536,0.125161530431187,0.900395671966846,0.947201644488725
"FBgn0038809",552.210286981281,0.0208757656591506,0.0780575700323499,0.267440629403387,0.789129920534984,0.883363462663584
"FBgn0014029",765.293403497965,0.455556039704754,0.065921723672199,6.91056019666662,4.82743533967429e-12,9.08583361210717e-11
"FBgn0038810",214.643038421887,-0.105098756568635,0.115446181635214,-0.910370140267832,0.3626273395342,0.548052344854579
"FBgn0038811",95.4756046598767,-0.366165307676543,0.168299118091477,-2.1756816781269,0.0295790711385856,0.083645804455042
"FBgn0023097",365.482019612692,-0.325454860963983,0.0979703657475312,-3.32197250138555,0.000893835023730247,0.004348095441812
"FBgn0038815",47.311797848751,0.955031586737642,0.247093839679988,3.86505623925917,0.000111063605637015,0.000688461685113409
"FBgn0001169",350.644326971598,-0.0143392617973797,0.0906918337248242,-0.158109735005333,0.87437032967873,0.93388715747074
"FBgn0015279",687.494054096378,0.0344096054283823,0.0673866479073287,0.510629427296978,0.609610566052864,0.759139657588971
"FBgn0038816",107.225312963084,0.00804389463199393,0.16299673379971,0.0493500356999684,0.960640345342533,0.978444363714638
"FBgn0004107",69.0628126604323,-0.00784503656574714,0.205873905723361,-0.0381060267846123,0.96960314612259,0.983820783578796
"FBgn0038821",9.74339908696875,1.00347675505975,0.542532980372236,1.84961429325689,0.0643691612444904,0.152774242548586
"FBgn0038826",454.174242638238,-0.366687447494866,0.0823566037507411,-4.45243527288564,8.49018377659441e-06,6.8534650152176e-05
"FBgn0051195",269.840726721194,0.697337515628501,0.1035200646834,6.73625463586408,1.62521371630478e-11,2.8314574697732e-10
"FBgn0038827",145.090319215107,0.271059524967026,0.142222551233139,1.90588287593499,0.0566654032314311,0.138704229944861
"FBgn0038829",162.612455252106,0.160643755903636,0.132010573247559,1.21690067660249,0.223642008173032,0.388912337873114
"FBgn0019936",4718.39188813049,-0.264083468421243,0.0359056352175615,-7.35493096894381,1.91025811715629e-13,4.25706295127008e-12
"FBgn0038830",29.5523444323518,0.053791631057463,0.300635804540013,0.178926229827371,0.857995626702958,0.924142064936544
"FBgn0027493",1265.63191354332,0.15400319779792,0.052990815683785,2.90622432983314,0.00365819079928697,0.0147321264727383
"FBgn0051223",50.6437230910472,0.0840775675253178,0.243164012399573,0.345764846926278,0.729519445595577,0.841908470193898
"FBgn0053094",426.650874756346,-0.187998383348057,0.083112644531712,-2.26197089994321,0.0236992012697661,0.0701101319400873
"FBgn0038832",73.7855112436614,-2.54620899067926,0.23439450304978,-10.8629210905108,1.73121191140447e-27,9.90335002862478e-26
"FBgn0038834",5796.9920902767,-0.153286659503699,0.0365481892080519,-4.19409724052564,2.73960448009082e-05,0.000199032265478598
"FBgn0038842",492.47370692201,-0.0869550240339291,0.0775531108720447,-1.1212319281092,0.262189152476738,0.434886801996234
"FBgn0002921",3690.67845341237,0.062424717456405,0.0379460477712592,1.64509141591515,0.0999509605573508,0.215585968304647
"FBgn0026056",90.4837583779995,-0.0969107355950156,0.173728582333333,-0.557828391237737,0.576961573610075,0.732545584109961
"FBgn0046763",719.304316553283,-0.541924659788438,0.0692002072452795,-7.83125775718548,4.83013264614953e-15,1.21843450257904e-13
"FBgn0011672",262.485642908946,0.175876552074442,0.105747083568479,1.663181112324,0.0962761872487253,0.209791991710255
"FBgn0025865",1249.69971683854,0.365801029009547,0.0533112513244328,6.86161025903173,6.80886199114069e-12,1.23975895653226e-10
"FBgn0000083",1402.26892002831,-0.0588077206154076,0.0556323743143354,-1.05707731047269,0.290476305440011,0.46729635939364
"FBgn0003257",169.989944636639,0.157125680499927,0.135374274284361,1.16067606885099,0.245773657479862,0.415157602336883
"FBgn0038853",502.263661187403,-0.183724253977866,0.0779590805230684,-2.35667548597499,0.0184393529151346,0.0568840335152666
"FBgn0038854",271.612286918527,0.137450809075827,0.102572887637346,1.34003060888559,0.180235393874808,0.332084741694263
"FBgn0038855",154.921817854496,-0.150148428451332,0.132069098256947,-1.13689296310035,0.255583034194238,0.426853044464629
"FBgn0038856",120.382359206663,0.184697404309839,0.153680667983344,1.20182588176839,0.229430995578043,0.396389104131863
"FBgn0028468",245.866718917654,0.337809889802863,0.109470433633199,3.08585504406384,0.00202967744441174,0.00890435183191501
"FBgn0015790",1150.72659422881,-0.2007404779586,0.0579426471243192,-3.4644685377922,0.000531280281904425,0.00275696517716832
"FBgn0010770",150.174620210267,-0.600839353694529,0.136707543301018,-4.39507096087252,1.10736573650819e-05,8.70938088142704e-05
"FBgn0038857",103.809922052733,0.0724718401844699,0.163113408475675,0.444303389045283,0.656823251324731,0.794376713979386
"FBgn0023423",439.373878655762,0.1903496289834,0.0816286204825622,2.33189814868993,0.0197060499021654,0.0600270241254639
"FBgn0038858",40.6828050014507,0.605490820342382,0.272302375989414,2.2235972717547,0.026175552287149,0.0757631025363098
"FBgn0038860",49.4223947173802,-0.0197110875684362,0.233671624279222,-0.0843537919045008,0.93277514500421,0.965466794195126
"FBgn0038861",31.8615099046813,0.0197280694980328,0.301640678983172,0.0654025496976599,0.947853494063224,0.972957142878038
"FBgn0038862",215.977290578205,-0.110681892755081,0.117599927716168,-0.941173135941172,0.3466161410965,0.530587076499383
"FBgn0250820",223.410983539918,0.0991055800562744,0.113851616059672,0.870480222295051,0.384038022896478,0.568351239833553
"FBgn0025803",645.270879446351,-0.115913123363019,0.074483915841533,-1.55621682954516,0.119656540755106,0.248160082382485
"FBgn0038865",66.1256901003406,-0.73339068908741,0.203760356759466,-3.5992805506969,0.000319098786268017,0.00173651886309898
"FBgn0038866",13.1165349959452,0.815779297318945,0.465315505795736,1.75317453890534,0.0795720520037854,0.180484220358258
"FBgn0260004",38.0281333779176,0.447150895074023,0.283194818696177,1.57895153990704,0.114347172845389,0.239335122651037
"FBgn0038868",122.779165429271,-0.132971737105752,0.152851614008497,-0.869940026268615,0.384333180038639,0.568556414779213
"FBgn0038869",99.4049644386201,-0.168897128582461,0.182098123589575,-0.927506144781224,0.353663802868263,0.537759182582336
"FBgn0038870",202.948683889667,0.283160492976632,0.119878757004138,2.36205729899967,0.0181738329964182,0.056160313364091
"FBgn0038871",36.9339310988647,0.548124965331755,0.278478635673091,1.96828372132361,0.0490354019063814,0.123738171187864
"FBgn0038872",409.41582402373,-0.289542108569268,0.0841459165733719,-3.44095257809449,0.000579670117228216,0.00297829094884228
"FBgn0000527",32.1276614877954,-0.374474676378882,0.294880416565035,-1.26992046722198,0.204112961766618,0.364612900721535
"FBgn0038874",25.4784078664519,-1.28840384250614,0.34946621532801,-3.68677653517047,0.000227112623943553,0.00128803529504287
"FBgn0016700",1289.75809982046,0.217036556851638,0.0525791744449112,4.12780457553653,3.66243158856853e-05,0.000255107102123752
"FBgn0043012",42.0700234439062,0.0901382728256396,0.254459279195462,0.354234567945939,0.723163099509063,0.837624820265924
"FBgn0038876",62.4313827137241,0.265950253819663,0.214336922296178,1.24080466851233,0.214677916202574,0.376996630701401
"FBgn0038877",310.664547343154,-0.539772144836101,0.100444923648334,-5.37381208756643,7.70891968859206e-08,8.57661585568474e-07
"FBgn0001234",342.068674021902,0.192486766155185,0.0959473738151753,2.00617024209516,0.0448380876336057,0.115431859198492
"FBgn0038881",283.796027128412,-0.0573891028665064,0.101772658742106,-0.563895093002645,0.572825529756055,0.729513440035982
"FBgn0002781",1070.492401798,-0.178389327902158,0.0589295669147443,-3.02716169898619,0.00246861865397602,0.0105559237911335
"FBgn0038889",117.431482301799,0.0317420067686028,0.157774702422251,0.201185654488842,0.840553408223174,0.91389112701906
"FBgn0038890",519.756146847199,0.00763145174478599,0.075755331711795,0.100738147036557,0.919758328433873,0.959480652804985
"FBgn0013984",1517.94282969481,-0.134765719083185,0.0518083043900218,-2.60123778745288,0.00928880444806773,0.032661346632553
"FBgn0011766",1374.41820328622,-0.398808873487765,0.0581001274694839,-6.86416520681874,6.68811950400699e-12,1.2208338742867e-10
"FBgn0038893",183.367408731933,0.307681661518251,0.122656538040442,2.50848154068072,0.0121251303228676,0.0406502407917088
"FBgn0259113",476.287772401171,-0.175136139723502,0.0795312502728045,-2.202104696239,0.0276579138351781,0.0791393241483137
"FBgn0038903",33.6448284871531,-0.13344204009746,0.292154066089564,-0.45675229471751,0.64784909835028,0.787983207687055
"FBgn0013759",755.757158878583,-0.156726540628364,0.0668479502344242,-2.34452275767246,0.019051447826159,0.0584496488416575
"FBgn0045470",9.8975492795417,0.713309199586295,0.52171401256575,1.36724178842407,0.171549531001144,0.320469874703859
"FBgn0045468",14.4345332953825,0.63765201999617,0.434757079817581,1.46668576452791,0.142461557132034,0.279663757845991
"FBgn0015229",178.192692950995,0.266815384394105,0.129209143188433,2.0649884196275,0.0389240960231494,0.103356563453282
"FBgn0260940",79.540577432778,0.0097521740708351,0.185736448000356,0.0525054407781957,0.958125960202523,0.978444363714638
"FBgn0038909",48.4870143492447,-0.143484494238223,0.235413474870532,-0.609499920584978,0.542193125370658,0.706049231721584
"FBgn0067317",12.269051180823,-0.214836792867962,0.468925432427992,-0.458147027248202,0.646846814596763,0.787555238485919
"FBgn0051431",633.084031518124,-0.633818353454267,0.0712264067342635,-8.898642828059,5.65337043173444e-19,1.91924000871732e-17
"FBgn0038912",161.160702442418,-0.445355998781808,0.146525585985748,-3.03944185437434,0.00237016950139361,0.0101949564402751
"FBgn0038917",31.0235710831301,0.636266823105102,0.300140235973063,2.11989845694066,0.0340146095680412,0.0928249781839768
"FBgn0013948",121.693165603751,0.484969300729815,0.162475375894531,2.98487877353568,0.00283690728731627,0.0119064271808289
"FBgn0038922",181.600290070894,0.0248956849748772,0.125603244190624,0.198208932701562,0.84288159885247,0.915053020870172
"FBgn0019960",406.972696801274,-0.0241189778292238,0.0966154008574735,-0.249639059768577,0.802866489381169,0.891324120622584
"FBgn0038923",37.8104044627365,0.049295795692247,0.271145436883287,0.181805735913845,0.855735182936355,0.922938851548785
"FBgn0038924",65.9996664378994,0.0136296688962789,0.217208151590609,0.0627493434130775,0.949966104420743,0.97396327245508
"FBgn0038925",151.840346425819,-0.143779858237829,0.133963233599674,-1.07327849869234,0.283146179321068,0.459014138019738
"FBgn0019957",269.254402614433,-0.2253038820711,0.103605708066565,-2.17462808059134,0.0296579982871314,0.08378464552026
"FBgn0038927",221.383939372419,-0.270830222110903,0.112087505167821,-2.41623918478163,0.0156817563582344,0.0500502801118147
"FBgn0025140",241.661809792241,-0.0520164072786223,0.109689142769961,-0.474216553845359,0.635345489946212,0.778247341841044
"FBgn0038928",53.0907183297985,-0.051375638959622,0.243817548498412,-0.210713458797478,0.833110871793751,0.909786527100176
"FBgn0017397",394.974967349711,0.127599213507326,0.085539546991648,1.49169849496379,0.135778203853548,0.270731171381349
"FBgn0259736",57.7415710748509,-0.841506562990963,0.225994263185059,-3.72357488695137,0.000196421562434817,0.00113254178657853
"FBgn0038947",664.186992727589,0.0700062968979728,0.0696045422687334,1.00577195993457,0.314525278544549,0.494594404464534
"FBgn0038948",172.375073099714,0.0745109615232937,0.126233570214253,0.590262648809095,0.555014576456416,0.715814112898254
"FBgn0038950",132.971549342795,-0.17524943055314,0.146624109585685,-1.19522929106503,0.231997457346402,0.399303844496947
"FBgn0038951",31.8009535142947,0.957129155145896,0.320784510514088,2.98371375105365,0.00284773049477651,0.0119174896569996
"FBgn0003178",1453.96815064059,0.125367426773497,0.0498933848270942,2.51270638799029,0.0119809002195576,0.0402968704143918
"FBgn0038952",76.524449772051,0.358348272033432,0.190455254150466,1.88153523845724,0.0598991464170903,0.144621900538438
"FBgn0038953",260.746308403638,0.552802884378106,0.107957076144044,5.12058036511212,3.04596773287956e-07,3.107999379125e-06
"FBgn0083985",10.5371414230045,0.754573610230182,0.51492788413821,1.46539667684349,0.142812723580189,0.280187533570098
"FBgn0051169",88.587041265844,0.0289116024703905,0.177390076395438,0.162983200965204,0.870531661495752,0.931793776860661
"FBgn0038957",14.4046429860764,-0.899718610577774,0.442091217756537,-2.03514246481426,0.0418365402431482,0.109845487844768
"FBgn0038961",78.7523551852803,0.228075361475951,0.193690778849792,1.17752307482239,0.238986793106044,0.407585760782428
"FBgn0261279",220.681233391267,0.00277359556745923,0.116490260358682,0.0238096778127127,0.981004420460573,0.989362691578229
"FBgn0038964",479.601971186249,0.137884377168899,0.0791163282868713,1.74280556434492,0.0813675840404184,0.183771866749559
"FBgn0038965",68.7543197352338,0.049831670525586,0.198736518639657,0.250742394335382,0.802013281522383,0.890896739065304
"FBgn0038966",102.327923953259,-0.372009077602525,0.16490306419865,-2.25592580350348,0.0240752782221881,0.0710059998967562
"FBgn0038968",333.461511174101,-0.0315639475810013,0.09719249493842,-0.32475704632338,0.745364955930221,0.852231099281249
"FBgn0085405",77.5512392997281,-0.0607452515606367,0.185464012961569,-0.327531204521192,0.743266145516508,0.850947947836346
"FBgn0028688",336.202496797642,-0.0234597122417855,0.0915818848474529,-0.256161055004077,0.797826479131787,0.888324173542585
"FBgn0024832",334.393350237382,-0.265811109126915,0.0957188390776048,-2.77699888223056,0.00548633676493801,0.0208063464748037
"FBgn0038972",111.883182623594,0.41273457633957,0.159901867808717,2.58117420387674,0.00984648812897184,0.0342241691543365
"FBgn0038974",43.6800065642915,0.319305267870258,0.252859650086226,1.26277667378474,0.206669449938696,0.367136793867971
"FBgn0038976",158.216853798594,-0.159862110500236,0.137382749494803,-1.16362579063308,0.244575694931434,0.413989381098991
"FBgn0003676",801.532473507373,0.353445862802442,0.0658887587203718,5.36428170247442,8.12719821580688e-08,9.00062424357271e-07
"FBgn0038981",285.759809592123,0.138108464660908,0.10096619635877,1.36786835239546,0.171353287526758,0.320350394719994
"FBgn0038984",401.527514258068,0.348787538262635,0.0858336027493283,4.06353138037614,4.8335820622929e-05,0.000327880239799794
"FBgn0028837",113.104542462658,-0.092607009012489,0.154300428885153,-0.600173373992481,0.548390696550672,0.710424110278287
"FBgn0024558",188.975963644395,0.266287943120234,0.124701273061162,2.13540677319011,0.0327277979082983,0.0900293266958678
"FBgn0053107",50.6453130942635,0.12519817214185,0.229929634516256,0.54450646348937,0.586093001822053,0.740634036463291
"FBgn0038989",108.565930733055,-0.336228230178168,0.15906537807092,-2.11377380958577,0.0345345909149136,0.0938622532722962
"FBgn0051158",553.586903704739,0.00495990787319401,0.0746073752731028,0.0664801282049944,0.946995578100583,0.972899606291106
"FBgn0051156",73.4986076145848,-0.0800238307196894,0.196140939164943,-0.407991473174266,0.683279934998266,0.812310379277107
"FBgn0051159",37.5367623331446,-0.200936982869025,0.299920862416453,-0.669966674709061,0.502879034443531,0.675329412591672
"FBgn0051161",8.44917182071538,0.682458082435139,0.56616366570306,1.2054077712452,0.228045922914809,0.394371252077146
"FBgn0038996",133.777882524222,0.0926637657442329,0.144371031633967,0.641844590950691,0.520974093824096,0.690284708564886
"FBgn0020278",419.719583570295,0.0640520361811063,0.0833330761752586,0.768626806076351,0.442114887455147,0.62069424312394
"FBgn0039000",115.790097997246,-0.508402829727689,0.155003178196897,-3.27995100256511,0.00103825116462903,0.00495590979699731
"FBgn0046114",101.14841687925,0.0733676422840686,0.166454988822852,0.4407656556461,0.659382659539405,0.795919615965657
"FBgn0039003",172.927635465983,0.0349377422860151,0.131934540297603,0.264811187481357,0.791154918117685,0.884676078209171
"FBgn0039004",205.378376191942,0.182873174123075,0.119619308423512,1.52879310650763,0.126315741851695,0.257126327977742
"FBgn0039006",193.41366097806,0.503147470219207,0.12257370305605,4.10485656935019,4.04565812489334e-05,0.000279123516404084
"FBgn0051151",556.869225111346,-0.326734682669531,0.0792399672917022,-4.12335711178096,3.73390122241751e-05,0.000258843438748694
"FBgn0024958",221.104837114278,0.237956375276308,0.114181835530776,2.08401252414769,0.0371590280646572,0.0996163612139242
"FBgn0039013",43.5396343724466,0.0714402875001768,0.257046465928048,0.27792752272336,0.781067995828584,0.87717715098078
"FBgn0039016",305.803321342771,0.00263971079466802,0.0963513359822203,0.027396722295113,0.978143312498504,0.988361214348143
"FBgn0039017",41.2514611482428,0.0689754466524507,0.261181109244109,0.264090488213617,0.79171019309757,0.88475227701182
"FBgn0039018",94.5849402420893,0.221478253146243,0.172621747474482,1.28302636479209,0.199482839450583,0.358102996938098
"FBgn0039019",53.7923868855802,0.346655497548773,0.224761082388948,1.54232883141614,0.122993706181261,0.25277207225088
"FBgn0039020",22.1040463001091,-0.178351849014214,0.350443937003658,-0.508931187507896,0.610800458442276,0.75997008573097
"FBgn0086253",193.786686081199,0.228325391441836,0.120089631344901,1.90129146775444,0.0572638460269289,0.139698402077112
"FBgn0039026",678.848222050097,-0.528012043541658,0.0697784416129947,-7.56697959048899,3.8200188841482e-14,9.03988182193378e-13
"FBgn0039025",56.1979479989346,-0.287692421565232,0.237377176394045,-1.21196328111876,0.225526436643409,0.391224823833421
"FBgn0039022",24.6217773621899,-0.265169202014414,0.33079914158054,-0.801601844392492,0.422783310387598,0.603916781353893
"FBgn0039023",37.1984004126236,-0.425590428011461,0.27370812789619,-1.55490606465613,0.11996844279746,0.248523164221142
"FBgn0039024",42.7644400920572,-0.505842564987192,0.266164595536907,-1.90048779390364,0.0573691353008713,0.139908280617935
"FBgn0039044",74.4369660407743,0.432845821946355,0.197740859630561,2.18895489154361,0.0286001187849258,0.0813546840142859
"FBgn0041225",10.002725572892,1.27382563972406,0.552308288132315,2.30636705458762,0.0210901312464076,0.0635239649689681
"FBgn0039045",250.873635331569,-0.136187990747773,0.108566388698797,-1.25442130276258,0.209688913563512,0.37044979678876
"FBgn0053193",74.3661576820256,0.343895207167741,0.191987160999558,1.79124065055857,0.0732546854929795,0.169004537982374
"FBgn0027526",71.6393250847252,0.755017559469087,0.196915302975341,3.83422490817605,0.000125960851311962,0.000773546563636012
"FBgn0039049",57.8283042834852,0.298818663482895,0.21743942727741,1.37426163793957,0.169360471272991,0.317523567431814
"FBgn0039051",10.0295549738585,0.342953776772191,0.525197842117294,0.652999211477335,0.513756786864668,0.684851936985653
"FBgn0039055",288.852211790793,-0.0827134613308735,0.0992246840645639,-0.833597628560381,0.40450776241166,0.586342556648187
"FBgn0039056",430.524322816753,-0.0580073978921087,0.0817928312466677,-0.709199046028522,0.478200965414298,0.652541324893854
"FBgn0051365",153.03766818679,-0.258046730959764,0.142257502045873,-1.81394110854381,0.069686792934335,0.16289399957141
"FBgn0051457",35.6241224995832,-0.0421767522429547,0.275104715208193,-0.153311629759004,0.878152529874615,0.934834333189314
"FBgn0004395",241.245322061335,-0.0349910757863843,0.10701552863143,-0.326971947285299,0.743689102879648,0.851252770193893
"FBgn0039060",21.6788797278623,-0.713826166019567,0.358597039736886,-1.99060808350042,0.0465239908735955,0.118887370276705
"FBgn0039061",234.502902009379,-0.372230522502769,0.114447344642727,-3.25241728993163,0.00114427893172142,0.00537918196318178
"FBgn0000338",507.758375753296,0.158338396236112,0.0764824032999682,2.0702591629489,0.0384280815795403,0.102338714323812
"FBgn0011596",20.8464745810302,0.83620598855478,0.365182828955703,2.28982833323801,0.0220312700107335,0.0661120101726472
"FBgn0039065",68.4334792996124,0.361978767034596,0.198237627864912,1.82598415312588,0.0678526488899629,0.159272857572078
"FBgn0039066",237.533820098652,0.243793901352202,0.109334091969566,2.2298067964022,0.0257602720103872,0.0747995108535024
